net1,stn1,net2,stn2,dist_km,technique,converged,best_delta_km_s,bad_quality_fraction,n_candidate_crossings,n_accepted_picks,freq_coverage_fraction,mean_amp_ratio,n_templates_converged,n_templates_scanned,matlab_coh_num,matlab_rel_l2_error,runtime_s,error
XV,KIRI,XV,LONA,306.7792732788389,MspecBestK,True,-0.24999999999999956,0.7586206896551724,174,403,0.31645569620253167,3.228842599003787,19,33,,,1352.6282031536102,
XV,KIRI,XV,LONA,306.7792732788389,single-taper,False,,0.7683264177040111,1446,4,0.0,2.0014266640694784,0,33,4740.0,4.2659494595958535e-11,161.5041208267212,
XV,KIRI,XV,MAGY,459.76660095556514,FastMspec,True,0.5500000000000012,0.688034188034188,234,679,0.5974025974025974,5.550536777748983,21,33,3165.0,8.036467175202343e-09,1162.3729882240295,
XV,KIRI,XV,MAGY,459.76660095556514,Mspec,False,,0.9722222222222222,108,2,0.0,17.111495010393472,0,33,,,1014.6336450576782,
XV,KIRI,XV,MAGY,459.76660095556514,MspecBestK,True,0.5500000000000012,0.6973684210526315,228,679,0.5974025974025974,5.544786863342842,21,33,,,1731.27720785141,
XV,KIRI,XV,MAGY,459.76660095556514,single-taper,False,,0.7690432663010359,1641,5,0.0,2.3438968100133133,0,33,3165.0,2.669558886455212e-13,87.60384821891785,
XV,KIRI,XV,MAHA,466.0535019067055,FastMspec,False,,0.8732394366197183,213,21,0.0,1.6330022191974694,0,33,4740.0,0.0007535817763839468,496.08399176597595,
XV,KIRI,XV,MAHA,466.0535019067055,Mspec,True,0.6500000000000012,0.7723577235772358,123,281,0.2222222222222222,2.6432894443017627,1,33,,,2180.6465380191803,
XV,KIRI,XV,MAHA,466.0535019067055,MspecBestK,True,-0.14999999999999947,0.7793427230046949,213,892,0.43037974683544306,4.529610629623239,2,33,,,1264.6151514053345,
XV,KIRI,XV,MAHA,466.0535019067055,single-taper,False,,0.7318563789152025,1309,3,0.0,1.1164508248184306,0,33,4740.0,4.4195690435409566e-11,308.26689314842224,
XV,KIRI,XV,MAJA,517.0233053542738,FastMspec,True,0.2500000000000009,0.8,230,396,0.5443037974683544,4.176159473228381,16,33,4740.0,0.001358973813147792,794.8354556560516,
XV,KIRI,XV,MAJA,517.0233053542738,Mspec,False,,0.967032967032967,91,36,0.0,inf,0,33,,,1738.8348908424377,
XV,KIRI,XV,MAJA,517.0233053542738,MspecBestK,True,0.2500000000000009,0.7876106194690266,226,396,0.5443037974683544,4.186294082695378,16,33,,,1173.4344687461853,
XV,KIRI,XV,MAJA,517.0233053542738,single-taper,False,,0.75,1608,11,0.0,2.253862470522208,0,33,4740.0,4.2838018984698275e-11,116.3430507183075,
XV,KIRI,XV,MKVA,874.0878416212104,FastMspec,False,,0.9354838709677419,310,7,0.0,2.3165085966779158,0,33,3270.0,0.00313642733633377,1233.762951850891,
XV,KIRI,XV,MKVA,874.0878416212104,Mspec,False,,0.9808917197452229,157,11,0.0,inf,0,33,,,2648.0673954486847,
XV,KIRI,XV,MKVA,874.0878416212104,MspecBestK,False,,0.9276315789473685,304,6,0.0,2.3249445739988874,0,33,,,1054.2349417209625,
XV,KIRI,XV,MKVA,874.0878416212104,single-taper,False,,0.7089783281733746,1938,11,0.0,1.3338666819866327,0,33,3270.0,7.191685349469342e-11,197.35626339912415,
XV,KIRI,XV,MMBE,229.9598211820317,FastMspec,False,,0.9221453287197232,578,24,0.0,2.462606131634824,0,33,4740.0,0.008170995073485808,474.2939646244049,
XV,KIRI,XV,MMBE,229.9598211820317,Mspec,False,,0.9765258215962441,213,7,0.0,6.786204666248009,0,33,,,2127.7560575008392,
XV,KIRI,XV,MMBE,229.9598211820317,MspecBestK,False,,0.9251700680272109,588,24,0.0,2.4519202759474013,0,33,,,451.07657837867737,
XV,KIRI,XV,MMBE,229.9598211820317,single-taper,False,,0.586179188429088,2489,0,0.0,,0,33,4740.0,1.0127490803033511e-10,769.8502459526062,
XV,KIRI,XV,SOLA,642.3766353673701,FastMspec,False,,0.928921568627451,408,4,0.0,7.046257363143627,0,33,,,750.6314754486084,
XV,KIRI,XV,SOLA,642.3766353673701,Mspec,False,,0.9457364341085271,129,14,0.0,3.488482718374376,0,33,,,1393.699476480484,
XV,KIRI,XV,SOLA,642.3766353673701,MspecBestK,False,,0.9452380952380952,420,7,0.0,6.511812149136823,0,33,,,756.65056681633,
XV,KIRI,XV,SOLA,642.3766353673701,single-taper,False,,0.5858414582450191,2359,27,0.0,1.3793557786910229,0,33,,,619.7686517238617,
XV,KIRI,XV,TANS,328.96296793795085,FastMspec,False,,0.9473684210526315,228,21,0.0,6.33296917404445,0,33,1575.0,0.006037586164208255,183.98582530021667,
XV,KIRI,XV,TANS,328.96296793795085,Mspec,False,,0.9888888888888889,90,0,0.0,,0,33,,,695.7937877178192,
XV,KIRI,XV,TANS,328.96296793795085,MspecBestK,False,,0.9304347826086956,230,13,0.0,10.431704481308635,0,33,,,149.22738814353943,
XV,KIRI,XV,TANS,328.96296793795085,single-taper,False,,0.6817939135077415,1873,2,0.0,1.6982234608799012,0,33,1575.0,6.411731193774424e-10,506.17668890953064,
XV,KIRI,XV,VINA,218.459963476432,FastMspec,True,-0.09999999999999942,0.9086294416243654,197,179,0.24675324675324675,4.999029869557928,16,33,3285.0,0.0017798329249997164,1269.6223285198212,
XV,KIRI,XV,VINA,218.459963476432,Mspec,False,,0.921875,64,9,0.0,inf,0,33,,,1500.9092111587524,
XV,KIRI,XV,VINA,218.459963476432,MspecBestK,True,0.1500000000000008,0.9119170984455959,193,209,0.2857142857142857,4.897537259106434,16,33,,,759.4514851570129,
XV,KIRI,XV,VINA,218.459963476432,single-taper,False,,0.7460417986067132,1579,5,0.0,1.4735731641568983,0,33,3285.0,5.069421475325379e-11,274.78488087654114,
XV,KIRI,XV,ZAKA,466.4506469416308,FastMspec,False,,0.9105263157894737,190,74,0.0,9.670195004302393,0,33,3720.0,0.0067958206117112565,482.23945021629333,
XV,KIRI,XV,ZAKA,466.4506469416308,Mspec,False,,0.9302325581395349,86,10,0.0,inf,0,33,,,1519.9555368423462,
XV,KIRI,XV,ZAKA,466.4506469416308,MspecBestK,False,,0.9010416666666666,192,72,0.0,9.435632446773187,0,33,,,406.96794176101685,
XV,KIRI,XV,ZAKA,466.4506469416308,single-taper,False,,0.7394752898108603,1639,6,0.0,1.184838339297455,0,33,3720.0,4.651732127842746e-10,309.1911551952362,
XV,KIRI,XV,ZOBE,344.9110363884401,FastMspec,False,,0.8928571428571429,140,40,0.0,3.9406284604104758,0,33,3585.0,0.0018635142518667771,995.6326105594635,
XV,KIRI,XV,ZOBE,344.9110363884401,Mspec,False,,0.9464285714285714,56,0,0.0,,0,33,,,1615.3114969730377,
XV,KIRI,XV,ZOBE,344.9110363884401,MspecBestK,False,,0.8904109589041096,146,51,0.0,5.198748298164782,0,33,,,1043.6846120357513,
XV,KIRI,XV,ZOBE,344.9110363884401,single-taper,False,,0.803318992009834,1627,0,0.0,1.007503794960168,0,33,3585.0,6.524492677763952e-11,309.3519620895386,
XV,LAHA,XV,LONA,1078.4684585895154,FastMspec,False,,0.906832298136646,322,2,0.0,6.617206354889806,0,33,10425.0,0.02602866506191575,1291.9346249103546,
XV,LAHA,XV,LONA,1078.4684585895154,Mspec,False,,0.9867549668874173,151,4,0.0,6.515797919818811,0,33,,,4714.2249002456665,
XV,LAHA,XV,LONA,1078.4684585895154,MspecBestK,False,,0.9051987767584098,327,4,0.0,5.644346339381766,0,33,,,1092.3928656578064,
XV,LAHA,XV,LONA,1078.4684585895154,single-taper,False,,0.7599093997734995,1766,5,0.0,1.1986746359655296,0,33,10425.0,1.1654003008890893e-12,429.715873003006,
XV,LAHA,XV,MAGY,506.97561146144574,FastMspec,False,,0.8858267716535433,254,7,0.0,6.085868971102141,0,33,4125.0,8.581656936869233e-09,1156.0781707763672,
XV,LAHA,XV,MAGY,506.97561146144574,Mspec,False,,0.971830985915493,142,14,0.0,inf,0,33,,,1792.0920746326447,
XV,LAHA,XV,MAGY,506.97561146144574,MspecBestK,False,,0.889763779527559,254,7,0.0,6.191952608107783,0,33,,,1049.1989030838013,
XV,LAHA,XV,MAGY,506.97561146144574,single-taper,False,,0.6494597839135654,1666,31,0.0,1.2388804037040655,0,33,4125.0,2.964618897760231e-13,656.2384498119354,
XV,LAHA,XV,MAHA,955.7533781427071,FastMspec,False,,0.8603896103896104,308,0,0.0,,0,33,10305.0,0.00012731890020567315,1200.162031173706,
XV,LAHA,XV,MAHA,955.7533781427071,Mspec,False,,0.993421052631579,152,0,0.0,,0,33,,,6189.296249389648,
XV,LAHA,XV,MAHA,955.7533781427071,MspecBestK,False,,0.8558282208588958,326,6,0.0,11.427776335060457,0,33,,,1619.1109936237335,
XV,LAHA,XV,MAHA,955.7533781427071,single-taper,False,,0.7015873015873015,1890,7,0.0,1.3608139372690928,0,33,10305.0,1.0626867316671627e-12,434.80142426490784,
XV,LAHA,XV,MAJA,423.8295048733487,FastMspec,True,0.6000000000000012,0.7598039215686274,204,277,0.25333333333333335,3.2460233090478443,4,33,10365.0,0.0005612004715644974,1280.02565908432,
XV,LAHA,XV,MAJA,423.8295048733487,Mspec,False,,0.9489795918367347,98,6,0.0,3.350908593342504,0,33,,,4678.76987528801,
XV,LAHA,XV,MAJA,423.8295048733487,MspecBestK,True,0.6000000000000012,0.7598039215686274,204,277,0.25333333333333335,3.4104149306415543,5,33,,,1079.8989837169647,
XV,LAHA,XV,MAJA,423.8295048733487,single-taper,False,,0.7988980716253443,1452,13,0.0,1.2085093410775898,0,33,10365.0,3.766129501009659e-11,412.38405203819275,
XV,LAHA,XV,MARO,839.1389937300855,FastMspec,False,,0.9631901840490797,326,24,0.0,132.95818356855693,0,33,2355.0,0.0024750931799040437,976.9054210186005,
